GT_id,GT_label,Pred_label
4131460,Notiospathius Malaise5588,Callihormius Malaise7404
4635056,Caenocholax sp. 10 DPM-2010,Cabamofa alexsmithi
3983218,Spiniphora bergenstammi,Conicera dauci
5830198,Crematogaster stadelmanni,Chamaepsila nigra
5830180,Crematogaster stadelmanni,Scatopse notata
5921133,Psychoda uncinula,Psychoda divaricata
4915820,Megaselia stevemarshalli,Megaselia hirticrus
5571551,Trathala Janzen2638,Exasticolus Malaise7004
5782202,Nealiolus malaise7370,Diospilus Janzen53
6065401,Dicrotendipes modestus,Chironomus pseudothummi
6271279,Dicrotendipes modestus,Paratendipes albimanus
5696061,Glyptapanteles Whitfield155,Glyptapanteles nataliaivanovae
5696725,Glyptapanteles Whitfield155,Glyptapanteles Malaise2577
5595671,Glyptapanteles Whitfield155,Glyptapanteles malaise0847
5125991,Monalocoris filicis,Orthops palus
5520099,Steniodes BioLep6158,Idaea BioLep264
5429149,immidJanzen01 Janzen6159,Gephyra BioLep780
4806214,Delia pilifemur,Egle ciliata
3846477,Pambolus Malaise7324,Hormius hesiquiobenitezi
3934899,Pambolus Malaise7324,Stenocorse Malaise6096
4467418,Pambolus Malaise7324,opiMalaise01 Malaise1119
5518668,elachMalaise7530 Malaise7530,Idaea BioLep88
5462316,elachMalaise7530 Malaise7530,Stenoma BioLep86
6110806,elachMalaise7530 Malaise7530,Antaeotricha Malaise8614
5546307,Trichocera regelationis,Trichocera hiemalis
5606376,Gelis cayennator,Ceratophygadeuon bellus
5318381,Megaselia normwoodleyi,Leptosciarella saltuum
3729844,Megaselia normwoodleyi,Monopelopia tenuicalcar
4186812,Megaselia normwoodleyi,Megaselia nealevenhuisi
4775748,Egle subarctica,Egle ciliata
5539149,Egle subarctica,Egle rhinotmeta
5542735,Egle subarctica,Egle rhinotmeta
5500566,elachBioLep01 BioLep9699,Endrosis sarcitrella
3957981,Hormius mercedesfosterae,Hormius Malaise2497
5985900,Hormius mercedesfosterae,Lysitermus Malaise4303
5565787,opiMalaise01 Malaise1119,alyMalaise01 Malaise4428
4910905,Orthocentrus Malaise3997,Orthocentrus Malaise8983
3832760,Orthocentrus Malaise3997,Chilocyrtus Malaise7054
4321531,gelBioLep01 Malaise4103,cosmoBioLep01 BioLep15
5461000,crypMalaise01 Malaise4206,Chirotica Malaise4273
5457112,Friseria Malaise4403,gelMalaise01 Malaise7126
5518026,Friseria Malaise4403,cramMalaise01 Malaise9409
4012755,Megaselia brevior,Megaselia eccoptomera
4120034,cosmoMalaise01 Malaise4616,cosmoMalaise01 Malaise2859
4120047,Ecphylus Malaise5203,doryMalaise27 Malaise7767
5086898,Orthocentrus winnertzii,Proclitus praetor
3831660,Azteca instabilis,Camponotus excisus
3981810,Metopina braueri,Metopina galeata
4013870,Metopina braueri,Metopina galeata
4414923,Orthotrichia tragetti,Helicopsyche vergelana
5943242,Gnypeta caerulea,Mniusa yukonensis
5124046,Nylanderia flavipes,Ponera coarctata
5239163,Technomyrmex albipes,Azteca instabilis
4798867,Corynoptera subparvula,Corynoptera furcata
5725451,Corynoptera subparvula,Corynoptera alneti
5723007,Corynoptera subparvula,Corynoptera alneti
3977255,Corynoptera subparvula,Lycoriella flavipeda
4796053,Corynoptera subparvula,Corynoptera alneti
5824080,Corynoptera subparvula,Corynoptera alneti
5540407,Corynoptera subparvula,Bradysia nomica
4790978,Corynoptera subparvula,Corynoptera trepida
5824097,Corynoptera subparvula,Corynoptera trepida
5601328,Corynoptera subparvula,Corynoptera alneti
5601516,Corynoptera subparvula,Corynoptera alneti
5826214,Corynoptera subparvula,Corynoptera alneti
4794120,Corynoptera subparvula,Corynoptera trepida
4794149,Corynoptera subparvula,Corynoptera trepida
4796680,Corynoptera subparvula,Corynoptera trepida
4796026,Corynoptera subparvula,Corynoptera trepida
5942511,Boreophilia davidgei,Boreophilia munsteri
5942219,Oxypoda sylvia,Orus dentiger
3983133,Epiclerus panyas,Pachyneuron groenlandicum
3976135,Epiclerus panyas,Tetrastichus negundus
3974726,Epiclerus panyas,Tetrastichus negundus
3978175,Epiclerus panyas,Tricyclomischus celticus
5086339,Paraleuctra projecta,Trichocera regelationis
5079503,Paraleuctra projecta,Podmosta decepta
5086354,Paraleuctra projecta,Coleophora maritella
3978914,Leiophron pallidistigma,Blacus Malaise1809
4013990,Hemiptarsenus unguicellus,Deutereulophus Malaise6791
4014199,Hemiptarsenus unguicellus,euloMalaise01 euloMalaise6318
6274921,Prosmittia jemtlandica,Allocladius sp. 1ES
6271900,Brevicornu arcticum,Allodia septentrionalis
3730953,Ecphylus Malaise1280,Allorhogas Malaise9925
5852009,Ecphylus malaise1280,doryMalaise27 Malaise7767
5981282,Ecphylus malaise1280,Pedinotus QuickeJo742SB
5942639,Micropeplus laticollis,Labarrus lividus
4521293,cosmoMalaise01 Malaise1742,Endrosis sarcitrella
3953590,cosmoMalaise01 Malaise1742,Idaea Malaise9610
4633675,tinBioLep01 BioLep1839,tinBioLep01 BioLep7621
4683026,tinBioLep01 BioLep1839,tinBioLep01 BioLep9704
4121627,cosMalaise01 Malaise1842,cosmoBioLep01 BioLep15
5474444,Desmometopa varipalpis,Desmometopa m-nigrum
5205279,Desmometopa varipalpis,Milichiella lacteipennis
5433208,Paradidyma melania,Melanostoma fasciatum
5433187,Paradidyma melania,Paradidyma Malaise2399
5408876,Paradidyma melania,Paradidyma Malaise2503
4313770,Marmara habecki,malaiseGraci01 Malaise4663
4423739,Charidotis auroguttata,Brumoides suturalis
4391491,geleBioLep01 BioLep1169,cosmoBioLep01 BioLep15
4771620,Hemiptarsenus unguicellus,Tricyclomischus celticus
4284033,Platypalpus pictitarsis,Platypalpus lateralis
3714936,Trichopsocus claris,Pseudocaecilius citricola
3715020,Trichopsocus claris,Ribautiana debilis
3879309,Pambolus Malaise2066,Pambolus Malaise9142
5412580,malaiseGraci01 Malaise6999,malaiseGraci01 Malaise7268
4608156,Eupelmus pulchriceps,Zaischnopsis coenotea
5041534,Triraphis brianlaueri,Pseudomyrmex phyllophilus
5185572,sarcJanzen01 Janzen2654,Cyrtoneuropsis neotrita
4072719,Catharosia Malaise4051,Mycetaulus bipunctatus group
4887449,Catharosia Malaise4051,Calodexia bella
5955626,Catharosia Malaise4051,Cardiacephala arthritica
5979935,Catharosia Malaise4051,Leucostoma simplex
4476563,Catharosia Malaise4051,Calodexia bella
4740045,Catharosia Malaise4051,Genea Malaise8792
4113497,gelBioLep01 BioLep4699,gelBioLep01 BioLep1598
4121523,gelBioLep01 BioLep4699,blastoMalaise01 Malaise1400
4692895,Dalbominus Malaise5255,Palmistichus ixtlilxochitliDHJ02DHJ01
5992850,Dalbominus Malaise5255,Deutereulophus Malaise9526
3736874,Orthocentrus Malaise5499,Orthocentrus Malaise0057
4506721,Bracon anniapicadoae,Stantonia henrikekmani
4755608,orthoMalaise01 Malaise5595,Chilocyrtus Malaise8193
4013389,Spilomena beata,Spilomena mocsaryi
4015742,Rheosmittia spinicornis,Thienemanniella obscura
4764870,Bradysia normalis,Bradysia plusiospina
5821975,Bradysia normalis,Bradysia urticae
4777684,Bradysia normalis,Scatopsciara atomaria
4807675,Bradysia normalis,Scatopsciara nana
4761161,Bradysia normalis,Bradysia plusiospina
4805216,Bradysia normalis,Bradysia plusiospina
4764082,Bradysia normalis,Bradysia plusiospina
5546323,Bradysia normalis,Bradysia plusiospina
4764611,Bradysia normalis,Bradysia plusiospina
4159460,Telphusa BioLep1217,gelMalaise01 Malaise4390
4509264,Telphusa BioLep1217,Telphusa sedulitella
4557279,Telphusa BioLep1217,Telphusa sedulitella
4008898,Actia Malaise0144,Anisia Janzen5197
4088085,Actia Malaise0144,Anisia Janzen5197
4699284,Actia Malaise0144,Phytomyptera Malaise2209
4701599,Actia Malaise0144,Siphona Malaise7951
3810078,Actia Malaise0144,Anisia Janzen5197
5942978,Atheta brunswickensis,Boreostiba parvipennis
4150692,spiloBioLep01 BioLep266,ereBioLep01 BioLep6462
5125267,Stephostethus angusticollis,Corticaria elongata
4819053,gelBioLep01 BioLep1703,cosmoBioLep01 BioLep03
3976546,Megaselia striolata,Megaselia wiegmanae
3979360,Megaselia striolata,Megaselia eccoptomera
3979253,Acrotomus lucidulus,Hyposoter INB-257
5825995,Bradysia nocturna,Claustropyga refrigerata
4216535,Phytomyptera Malaise2448,Paradidyma melania
4006773,Phytomyptera Malaise2448,Phytomyptera Malaise 7239
4007571,Phytomyptera Malaise2448,Paradidyma melania
3983630,Phora edentata,Megaselia manicata
3980802,Pseudolycoriella brunnea,Myrmecina graminicola
4013715,Pseudolycoriella brunnea,Zygoneura sciarina
4409349,Polypedilum scalaenum,Procladius villosimanus
4284882,Polypedilum scalaenum,Procladius villosimanus
4415089,Polypedilum scalaenum,Polypedilum sordens
4413429,Polypedilum scalaenum,Paratendipes albimanus
4408964,Polypedilum scalaenum,Polypedilum tritum
3983609,Conioscinella triorbiculata,chloropidJanzen01 Janzen4500
4279647,Pseudosmittia trilobata,Pseudorthocladius filiformis
4279640,Pseudosmittia trilobata,Corynoneura parayoshimurai
4280074,Pseudosmittia trilobata,Corynoneura parayoshimurai
5724342,Pseudosmittia trilobata,Hydrosmittia oxoniana
5821782,Proclitus praetor,Chilocyrtus Malaise8193
5727031,Proclitus praetor,Phygadeuon nanus
5727451,Proclitus praetor,Itoplectis Malaise7325
5728769,Proclitus praetor,Itoplectis Malaise7325
5727427,Proclitus praetor,Itoplectis Malaise7325
4780189,Corynoptera furcifera,Corynoptera subdentata
4794859,Corynoptera furcifera,Corynoptera levis
4282843,Orthocladius frigidus,Chironomus pseudothummi
3982353,Alloxysta arcuata,Alloxysta castanea
4014553,Gymnophora arcuata,Megaselia scutellaris
4778992,Lycoriella inconspicua,Claustropyga refrigerata
5542889,Lycoriella inconspicua,Bradysia plusiospina
4013381,Megaselia pusilla,Megaselia defibaughorum
4014087,Semicephalops ultimus,Eudorylas sp. CR10
5126728,Psychoda gemina,Psychoda satchelli
3983693,Coenosia testacea,Coenosia acuticornis
5056257,Gymnophora marshalli,Triphleba aqualis
5026098,Gymnophora marshalli,Triphleba aqualis
5036440,Gymnophora marshalli,Megaselia robusta
5036269,Iteaphila polygyna,ChiroGn1 SADR01
5500864,crambidBioLep01 BioLep8231,tinBioLep01 BioLep2135
4025231,cryptJanzen01 malaise0336,crypMalaise01 Malaise4377
5726799,Scatopsciara multispina,Scatopsciara nana
5827936,Scatopsciara multispina,Scatopsciara nana
4521649,Neotheronia Malaise8877,euloMalaise01 euloMalaise7987
4233330,tortJanzen59 Janzen0220,Hydriomena furcata
4861567,tortJanzen59 Janzen0220,cramMalaise6138 Malaise6138
4694096,tortJanzen59 Janzen0220,cramMalaise6138 Malaise6138
4598718,tortJanzen59 Janzen0220,geleBioLep01 BioLep1000
4410690,Paracladopelma camptolabis,Micropsectra junci
5562593,Elachertus Malaise9979,Aprostocetus aproMalaise0020
5090445,psychJanzen09 malaise0688,psychJanzen20 Malaise4142
4289773,geleBioLep01 BioLep1460,gelBioLep01 BioLep7992
5828270,Bradysia holsatica,Bradysia plusiospina
4016494,Pseudolycoriella brunnea,Bradysia strenua
5012319,Pseudolycoriella brunnea,Corynoptera minima
5239031,Neomaskellia bergii,Ectopsocus fullawayi
4071408,Xyleborus perforans,Xylosandrus morigerus
4626191,malaiseGraci01 Malaise5108,malaiseGraci01 Malaise3820
6169596,Archiceroptera venezolana,Leptocera fontinalis
6199702,Archiceroptera venezolana,Opacifrons coxata
4782937,Triphleba intermedia,Diplonevra nitidula
3864169,Siphona Malaise3428,Siphona Malaise7951
5288936,Taylorilygus apicalis,Orthops palus
5479405,Taylorilygus apicalis,Orthops palus
5249139,Taylorilygus apicalis,Orthops palus
5034118,Megaselia infraposita,Cordyla brevicornis
5052756,Coelosia tenella,Zygomyia notata
5434627,gelMalaise01 Malaise7719,malaiseGraci01 Malaise7268
5556351,gelMalaise01 Malaise7719,pierMalaise44 Malaise4187
4581844,Glyptotermes barbouri,Aiolopus thalassinus
4839492,Glyptotermes barbouri,Aiolopus thalassinus
4273229,Glyptotermes barbouri,Nasutitermes bivalens
4074240,Glyptotermes barbouri,Nasutitermes bivalens
6091515,Lysitermus Malaise1167,Lysitermus Malaise4303
3701506,Lysitermus Malaise1167,Heterospilus Malaise8964
5608903,cryptJanzen01 Malaise3378,ichMalaise01 Malaise9669
5812884,cosmoMalaise1 Malaise5745,immidJanzen01 Janzen6159
4427665,Pnigalio Malaise5749,Aprostocetus aproMalaise5232
4854950,malaiseGraci01 Malaise5916,malaiseGraci01 Malaise4663
4695724,Orgilus jeanmillerae,Meteorus Malaise4973
3868422,cramMalaise6138 Malaise6138,geleBioLep01 BioLep1000
3882800,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
4852719,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9316
3773196,cramMalaise6138 Malaise6138,tinBioLep01 BioLep1522
3868915,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
4852110,cramMalaise6138 Malaise6138,geleBioLep01 BioLep1000
3665082,cramMalaise6138 Malaise6138,tinBioLep01 BioLep1522
4121674,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
3891073,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
3723566,cramMalaise6138 Malaise6138,tinBioLep01 BioLep1522
3871655,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
3869138,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
4108218,cramMalaise6138 Malaise6138,tinBioLep01 BioLep1522
3884316,cramMalaise6138 Malaise6138,gelMalaise01 Malaise9198
3878801,cramMalaise6138 Malaise6138,tinBioLep01 BioLep1522
4008376,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
3721292,cramMalaise6138 Malaise6138,tinBioLep01 BioLep9895
3879225,Ecphylus Malaise6321,Ecphylus Malaise8335
4880869,Ecphylus Malaise6321,Allorhogas Malaise9925
3830270,Ecphylus Malaise6321,Allorhogas Malaise9925
3698833,Phanerotoma anamariamongeae,Phanerotoma anacordobae
4029460,Phanerotoma anamariamongeae,Phanerotoma andydeansi
4328345,Phanerotoma anamariamongeae,Phanerotoma anacordobae
4632886,Phanerotoma anamariamongeae,Pseudophanerotoma bobrobbinsi
3722559,Phanerotoma anamariamongeae,Phanerotoma andydeansi
4628560,Phanerotoma anamariamongeae,Phanerotoma andydeansi
5269856,gelMalaise01 Malaise6559,gelMalaise01 Malaise7558
4323569,cramMalaise01 Malaise6590,tinBioLep01 BioLep7621
4102864,cramMalaise01 Malaise6590,tinBioLep01 BioLep9895
3838599,cramMalaise01 Malaise6590,tinBioLep01 BioLep9895
4841310,cosmoMalaise01 Malaise6827,Friseria Malaise4403
4598793,cosmoMalaise01 Malaise6827,oecoMalaise01 Malaise9046
4034369,Ecphylus Malaise7255,Allorhogas Malaise9925
4884040,Ecphylus Malaise7255,Allorhogas Malaise9925
4855661,Ecphylus Malaise7255,Ecphylus Malaise5249
3932976,Ecphylus Malaise7255,Allorhogas Malaise9925
3934853,Ecphylus Malaise7255,Allorhogas Malaise9925
5090923,Ecphylus Malaise7255,doryMalaise27 Malaise7767
4903197,Ecphylus Malaise7255,Allorhogas Malaise9925
4891238,Ecphylus Malaise7255,doryMalaise27 Malaise7767
5062643,Ecphylus Malaise7255,doryMalaise27 Malaise7767
4962149,tinBioLep01 BioLep7557,gelJanzen01 Janzen319
4807156,tinBioLep01 BioLep7557,tinBioLep01 BioLep6678
4220099,gelMalaise01 Malaise7558,gelMalaise01 Malaise9193
3668243,Bracon isidrochaconi,Bracon Malaise2419
4205327,crypMalaise01 Malaise8147,Oiorhinus pallipalpis
4143750,ichneuMalaise01 Malaise8497,ichMalaise1 Malaise5713
5844648,ichneuMalaise1 Malaise8497,ichneuMalaise01 Malaise8497
3754983,Camponotus brettesi,Camponotus novogranadensis
3678452,cosmoBioLep01 BioLep8817,Dichomeris santarosensis
3653157,cosmoBioLep01 BioLep8817,geleBioLep01 BioLep440
4881239,Lytopylus sergiobermudezi,Stantonia Malaise5490
4116272,cosmoMalaise01 Malaise9410,cosmoMalaise01 Malaise4616
4476168,cosmoMalaise01 Malaise9410,cosmoBioLep01 BioLep8817
4084301,cosmoMalaise01 Malaise9410,cosmoBioLep01 BioLep8817
4624428,cosmoMalaise01 Malaise9410,cosmoMalaise01 Malaise2859
4937931,cosmoMalaise01 Malaise9410,cosmoBioLep01 BioLep8817
4829407,cosmoMalaise01 Malaise9410,cosmoBioLep01 BioLep8817
4969330,cosmoMalaise01 Malaise9410,cosmoMalaise01 Malaise4616
4619341,cosmoMalaise01 Malaise9410,cosmoBioLep01 BioLep15
3719954,Apanteles Malaise9656,Aphelopus atratus
4407590,Apanteles Malaise9656,Dolichogenidea baoris
4211787,Pseudopomyza nigrimana,Neophyllomyza quadricornis
4205953,Pseudopomyza nigrimana,Crumomyia fimetaria
3964546,gelMalaise01 Malaise9944,gelMalaise01 Malaise3950
3663614,gelMalaise01 Malaise9957,skythriMalaise2371 Malaise2371
4264242,gelMalaise01 Malaise9957,cosmoBioLep01 BioLep15
4898085,malaiseGraci01 Malaise0001,malaiseGraci01 Malaise379
4627929,tinBioLep01 BioLep0052,tinBioLep01 BioLep9895
4817322,tinBioLep01 BioLep0052,tinBioLep01 BioLep9895
4398053,geoMalaise485 malaise0485,malaiseGraci01 Malaise2256
5062585,geoMalaise485 malaise0485,malaiseGraci01 Malaise5299
3874478,Microctonus malaise0575,Heterospilus Malaise6118
4199357,encyrMalaise01 malaise0597,Zaischnopsis coenotea
5039548,tinBioLep01 BioLep0743,acroBioLep01 BioLep17
5073547,tinBioLep01 BioLep0743,tinBioLep1 BioLep0743
4663075,tinBioLep01 BioLep0743,acroBioLep01 BioLep9383
4987123,Eudorylas sp. CR22,Eudorylas sp. CR10
5060541,Eudorylas sp. CR22,Eudorylas sp. CR10
5062041,Eudorylas sp. CR22,Eudorylas sp. CR28
4394097,Eudorylas sp. CR22,Eudorylas sp. CR10
4753327,Heterospilus malaise0890,Heterospilus Malaise3154
3723964,Heterospilus malaise0890,Heterospilus Malaise8264
3967207,sarcJanzen01 Janzen1334,Lixophaga Malaise8175
3727852,sarcJanzen01 Janzen1334,sarcJanzen01 Janzen2654
4817446,Eudorylas sp. CR19,Eudorylas sp. CR10
4660787,tinBioLep01 BioLep1522,tinBioLep01 BioLep7557
4687559,tinBioLep01 BioLep1522,tinBioLep01 BioLep7557
4687545,tinBioLep01 BioLep1522,tinBioLep01 BioLep7557
4843271,doryMalaise01 Malaise1796,Curtisella Malaise2406
5063809,doryMalaise01 Malaise1796,doryMalaise01 Malaise1094
3769713,Heterospilus Malaise1850,doryMalaise27 Malaise7767
4175360,Notiospathius Malaise1931,doryMalaise27 Malaise7767
3992826,Notiospathius Malaise1931,Callihormius Malaise7404
4837464,gelJanzen01 Janzen2096,gelJanzen01 Janzen9296
4255321,Leiophron Malaise2340,Aridelus Malaise4016
4704760,Basileunculus sp. CR2,Eudorylas sp. CR10
5461436,Basileunculus sp. CR2,Basileunculus sp. CR3
4362491,cramMalaise2917 Malaise2917,elachBioLep01 BioLep210
4242736,Orthocentrus Malaise3055,Orthocentrus Malaise8983
3909276,Heterospilus Malaise3868,Heterospilus Malaise0966
4447158,Heterospilus Malaise3868,Heterospilus Malaise5534
4439284,Macrostenomyia guerinii,Semicephalops ultimus
4834656,Macrostenomyia guerinii,Semicephalops ultimus
4461703,Macrostenomyia guerinii,Semicephalops ultimus
4440086,Macrostenomyia guerinii,Geomyza tripunctata
4053731,Macrostenomyia guerinii,Chelifera pyrenaica
4866516,Macrostenomyia guerinii,Sepsis biflexuosa
4755463,Macrostenomyia guerinii,Cephalops sp. CR2
4211117,Macrostenomyia guerinii,Semicephalops ultimus
3992394,Macrostenomyia guerinii,Sepsis biflexuosa
4730079,Macrostenomyia guerinii,Australosepsis niveipennis
4155410,Macrostenomyia guerinii,Cephalops sp. CR2
4837050,Macrostenomyia guerinii,Temnosira saltuum
